rank,sample_id,total_pixels,class_0,class_1,class_2
4904,0028784,262144,0,262144,0
4905,0028793,262144,0,262144,0
4906,0028794,262144,0,262144,0
4907,0037909,262144,226650,31858,3636
4908,0028815,262144,0,262144,0
4909,0025040,262144,0,0,262144
4910,0028840,262144,0,262144,0
4911,0028846,262144,0,262144,0
4912,0060438,262144,226639,35505,0
4913,0028847,262144,0,262144,0
4914,0028856,262144,0,262144,0
4915,0045265,262144,226630,35514,0
4916,0028857,262144,0,262144,0
4917,0025041,262144,0,0,262144
4918,0028864,262144,0,262144,0
4919,0028879,262144,0,262144,0
4920,0045351,262144,226630,35514,0
4921,0028905,262144,0,262144,0
4922,0028921,262144,0,262144,0
4923,0028923,262144,0,262144,0
4924,0046316,262144,226602,35542,0
4925,0025042,262144,0,0,262144
4926,0028924,262144,0,262144,0
4927,0028953,262144,0,262144,0
4928,0028958,262144,0,262144,0
4929,0046568,262144,226602,35542,0
4930,0028977,262144,0,262144,0
4931,0029000,262144,0,262144,0
4932,0046820,262144,226602,35542,0
4933,0029007,262144,0,262144,0
4934,0025043,262144,0,0,262144
4935,0029014,262144,0,262144,0
4936,0029021,262144,0,262144,0
4937,0047072,262144,226602,35542,0
4938,0029025,262144,0,262144,0
4939,0029027,262144,0,262144,0
4940,0029031,262144,0,262144,0
4941,0025044,262144,0,0,262144
4942,0047324,262144,226602,35542,0
4943,0029041,262144,0,262144,0
4944,0029048,262144,0,262144,0
4945,0029083,262144,0,262144,0
4946,0047576,262144,226602,35542,0
4947,0029106,262144,0,262144,0
4948,0029163,262144,0,262144,0
4949,0025048,262144,0,0,262144
4950,0029178,262144,0,262144,0
4951,0047828,262144,226602,35542,0
4952,0029179,262144,0,262144,0
4953,0029180,262144,0,262144,0
4954,0048080,262144,226602,35542,0
4955,0029183,262144,0,262144,0
4956,0029189,262144,0,262144,0
4957,0025054,262144,0,0,262144
4958,0029190,262144,0,262144,0
4959,0042850,262144,226581,27527,8036
4960,0029191,262144,0,262144,0
4961,0029192,262144,0,262144,0
4962,0029208,262144,0,262144,0
4963,0040253,262144,226577,27830,7737
4964,0029209,262144,0,262144,0
4965,0029224,262144,0,262144,0
4966,0025058,262144,0,0,262144
4967,0029249,262144,0,262144,0
4968,0040671,262144,226577,29620,5947
4969,0029262,262144,0,262144,0
4970,0029267,262144,0,262144,0
4971,0029269,262144,0,262144,0
4972,0023250,262144,226576,35568,0
4973,0029270,262144,0,262144,0
4974,0025065,262144,0,0,262144
4975,0029271,262144,0,262144,0
4976,0027481,262144,226570,327,35247
4977,0029282,262144,0,262144,0
4978,0029283,262144,0,262144,0
4979,0029286,262144,0,262144,0
4980,0015540,262144,226555,35589,0
4981,0029287,262144,0,262144,0
4982,0029294,262144,0,262144,0
4983,0025067,262144,0,0,262144
4984,0029302,262144,0,262144,0
4985,0058025,262144,226554,35590,0
4986,0029312,262144,0,262144,0
4987,0029313,262144,0,262144,0
4988,0029321,262144,0,262144,0
4989,0007274,262144,226514,35630,0
4990,0029332,262144,0,262144,0
4991,0025073,262144,0,0,262144
4992,0029333,262144,0,262144,0
4993,0029335,262144,0,262144,0
4994,0031849,262144,226509,35635,0
4995,0029339,262144,0,262144,0
4996,0029340,262144,0,262144,0
4997,0026734,262144,226501,3720,31923
4998,0029353,262144,0,262144,0
4999,0029356,262144,0,262144,0
5000,0025209,262144,0,0,262144
