rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
3166,0136493,65536,456,0,65048,0,4,28,0,0,0,0,0
3167,0059908,65536,316,1366,507,63325,22,0,0,0,0,0,0
3168,0114960,65536,65536,0,0,0,0,0,0,0,0,0,0
3169,0083514,65536,0,334,65045,157,0,0,0,0,0,0,0
3170,0093896,65536,14,63462,931,1125,0,4,0,0,0,0,0
3171,0114965,65536,65536,0,0,0,0,0,0,0,0,0,0
3172,0037206,65536,1092,980,117,63320,2,0,0,0,25,0,0
3173,0004176,65536,0,0,0,0,0,0,0,65536,0,0,0
3174,0131631,65536,351,0,65045,140,0,0,0,0,0,0,0
3175,0117951,65536,0,0,0,0,0,65536,0,0,0,0,0
3176,0114966,65536,65536,0,0,0,0,0,0,0,0,0,0
3177,0105824,65536,0,1368,556,63315,297,0,0,0,0,0,0
3178,0114971,65536,65536,0,0,0,0,0,0,0,0,0,0
3179,0078104,65536,0,0,65044,492,0,0,0,0,0,0,0
3180,0094398,65536,2075,63457,4,0,0,0,0,0,0,0,0
3181,0114972,65536,65536,0,0,0,0,0,0,0,0,0,0
3182,0060019,65536,0,550,1672,63314,0,0,0,0,0,0,0
3183,0004194,65536,0,0,0,0,0,0,0,65536,0,0,0
3184,0122174,65536,11,0,65043,2,476,4,0,0,0,0,0
3185,0141254,65536,1326,0,420,0,63698,92,0,0,0,0,0
3186,0114973,65536,65536,0,0,0,0,0,0,0,0,0,0
3187,0182136,65536,166,0,1744,63314,173,0,0,0,139,0,0
3188,0156278,65536,447,0,65043,0,46,0,0,0,0,0,0
3189,0162548,65536,8,63457,12,0,0,2059,0,0,0,0,0
3190,0114975,65536,65536,0,0,0,0,0,0,0,0,0,0
3191,0114976,65536,65536,0,0,0,0,0,0,0,0,0,0
3192,0178802,65536,468,0,65042,0,4,0,0,0,22,0,0
3193,0042289,65536,0,0,2209,63313,6,8,0,0,0,0,0
3194,0004195,65536,0,0,0,0,0,0,0,65536,0,0,0
3195,0114977,65536,65536,0,0,0,0,0,0,0,0,0,0
3196,0182471,65536,0,478,65040,8,0,10,0,0,0,0,0
3197,0080798,65536,1842,63442,252,0,0,0,0,0,0,0,0
3198,0094869,65536,14,1545,665,63312,0,0,0,0,0,0,0
3199,0114978,65536,65536,0,0,0,0,0,0,0,0,0,0
3200,0046382,65536,20,477,65039,0,0,0,0,0,0,0,0
3201,0004196,65536,0,0,0,0,0,0,0,65536,0,0,0
3202,0106141,65536,1999,7,0,63308,0,40,0,182,0,0,0
3203,0115041,65536,65536,0,0,0,0,0,0,0,0,0,0
3204,0176671,65536,1385,0,442,0,63697,12,0,0,0,0,0
3205,0121112,65536,422,76,65038,0,0,0,0,0,0,0,0
3206,0081189,65536,1806,63435,295,0,0,0,0,0,0,0,0
3207,0123515,65536,65536,0,0,0,0,0,0,0,0,0,0
3208,0105812,65536,0,59,2170,63303,0,4,0,0,0,0,0
3209,0128722,65536,65536,0,0,0,0,0,0,0,0,0,0
3210,0155275,65536,498,0,65038,0,0,0,0,0,0,0,0
3211,0004213,65536,0,0,0,0,0,0,0,65536,0,0,0
3212,0131538,65536,0,0,2109,63303,94,0,0,30,0,0,0
3213,0128748,65536,65536,0,0,0,0,0,0,0,0,0,0
3214,0046532,65536,70,433,65033,0,0,0,0,0,0,0,0
3215,0080254,65536,1704,63431,401,0,0,0,0,0,0,0,0
3216,0128762,65536,65536,0,0,0,0,0,0,0,0,0,0
3217,0038526,65536,0,188,1455,63300,581,12,0,0,0,0,0
3218,0046606,65536,0,504,65032,0,0,0,0,0,0,0,0
3219,0128782,65536,65536,0,0,0,0,0,0,0,0,0,0
3220,0004214,65536,0,0,0,0,0,0,0,65536,0,0,0
3221,0140278,65536,102,0,564,0,4,0,0,0,64866,0,0
3222,0105667,65536,130,204,1767,63299,98,38,0,0,0,0,0
3223,0080234,65536,1829,63414,293,0,0,0,0,0,0,0,0
3224,0132255,65536,191,0,65032,180,0,0,0,133,0,0,0
3225,0128789,65536,65536,0,0,0,0,0,0,0,0,0,0
3226,0141205,65536,253,0,84,44,63691,978,0,486,0,0,0
3227,0128849,65536,65536,0,0,0,0,0,0,0,0,0,0
3228,0156185,65536,504,0,65032,0,0,0,0,0,0,0,0
3229,0105704,65536,0,0,2213,63297,0,26,0,0,0,0,0
3230,0129046,65536,65536,0,0,0,0,0,0,0,0,0,0
3231,0004215,65536,0,0,0,0,0,0,0,65536,0,0,0
3232,0079512,65536,1358,63409,749,20,0,0,0,0,0,0,0
3233,0177953,65536,101,0,65032,0,0,10,0,0,393,0,0
3234,0089731,65536,50,948,1232,63296,10,0,0,0,0,0,0
3235,0129064,65536,65536,0,0,0,0,0,0,0,0,0,0
3236,0046015,65536,0,0,65030,506,0,0,0,0,0,0,0
3237,0129447,65536,65536,0,0,0,0,0,0,0,0,0,0
3238,0043959,65536,0,74,2139,63295,28,0,0,0,0,0,0
3239,0004233,65536,0,0,0,0,0,0,0,65536,0,0,0
3240,0081068,65536,1443,63406,687,0,0,0,0,0,0,0,0
3241,0117952,65536,0,0,0,0,0,65536,0,0,0,0,0
3242,0130381,65536,65536,0,0,0,0,0,0,0,0,0,0
3243,0160750,65536,502,0,65030,0,0,4,0,0,0,0,0
3244,0116912,65536,44,24,76,63295,130,1909,0,58,0,0,0
3245,0156967,65536,1767,4,42,0,63689,34,0,0,0,0,0
3246,0130845,65536,65536,0,0,0,0,0,0,0,0,0,0
3247,0087853,65536,16,296,65029,195,0,0,0,0,0,0,0
3248,0130849,65536,65536,0,0,0,0,0,0,0,0,0,0
3249,0038299,65536,0,246,1999,63291,0,0,0,0,0,0,0
3250,0162382,65536,0,63393,0,0,0,2143,0,0,0,0,0
3251,0004386,65536,0,0,0,0,0,0,0,65536,0,0,0
3252,0156106,65536,507,0,65029,0,0,0,0,0,0,0,0
3253,0130850,65536,65536,0,0,0,0,0,0,0,0,0,0
3254,0042957,65536,0,106,2079,63281,70,0,0,0,0,0,0
3255,0046290,65536,32,46,65027,431,0,0,0,0,0,0,0
3256,0130851,65536,65536,0,0,0,0,0,0,0,0,0,0
3257,0080412,65536,239,63391,1906,0,0,0,0,0,0,0,0
3258,0130852,65536,65536,0,0,0,0,0,0,0,0,0,0
3259,0060187,65536,0,0,2256,63280,0,0,0,0,0,0,0
3260,0165953,65536,509,0,65027,0,0,0,0,0,0,0,0
3261,0005390,65536,0,0,0,0,0,0,0,65536,0,0,0
3262,0130853,65536,65536,0,0,0,0,0,0,0,0,0,0
3263,0169003,65536,501,0,65027,0,0,4,0,0,4,0,0
3264,0163148,65536,1477,164,203,4,63688,0,0,0,0,0,0
3265,0079131,65536,0,215,2039,63278,4,0,0,0,0,0,0
3266,0130869,65536,65536,0,0,0,0,0,0,0,0,0,0
3267,0076106,65536,0,63378,885,1073,8,192,0,0,0,0,0
3268,0084928,65536,0,512,65024,0,0,0,0,0,0,0,0
3269,0006018,65536,0,0,0,0,0,0,0,65536,0,0,0
3270,0130870,65536,65536,0,0,0,0,0,0,0,0,0,0
3271,0117071,65536,187,104,22,63277,58,1888,0,0,0,0,0
3272,0181190,65536,0,0,65024,0,0,512,0,0,0,0,0
3273,0130871,65536,65536,0,0,0,0,0,0,0,0,0,0
3274,0125303,65536,60,22,1701,63277,124,233,0,119,0,0,0
3275,0078758,65536,1675,63358,401,0,0,102,0,0,0,0,0
3276,0130872,65536,65536,0,0,0,0,0,0,0,0,0,0
3277,0121120,65536,432,0,65023,0,0,81,0,0,0,0,0
3278,0006035,65536,0,0,0,0,0,0,0,65536,0,0,0
3279,0130885,65536,65536,0,0,0,0,0,0,0,0,0,0
3280,0038497,65536,83,423,1622,63272,122,14,0,0,0,0,0
3281,0121170,65536,513,0,65023,0,0,0,0,0,0,0,0
3282,0130888,65536,65536,0,0,0,0,0,0,0,0,0,0
3283,0080249,65536,989,63358,1152,37,0,0,0,0,0,0,0
3284,0159138,65536,882,187,397,0,63687,383,0,0,0,0,0
3285,0117702,65536,52,106,120,63271,407,1580,0,0,0,0,0
3286,0080199,65536,0,291,65022,56,0,167,0,0,0,0,0
3287,0130889,65536,65536,0,0,0,0,0,0,0,0,0,0
3288,0006052,65536,0,0,0,0,0,0,0,65536,0,0,0
3289,0093618,65536,16,399,1851,63270,0,0,0,0,0,0,0
3290,0130891,65536,65536,0,0,0,0,0,0,0,0,0,0
3291,0046561,65536,0,515,65021,0,0,0,0,0,0,0,0
3292,0080245,65536,559,63355,1622,0,0,0,0,0,0,0,0
3293,0140430,65536,0,0,0,0,0,0,0,367,48,65121,0
3294,0130904,65536,65536,0,0,0,0,0,0,0,0,0,0
3295,0084960,65536,0,517,65019,0,0,0,0,0,0,0,0
3296,0064937,65536,60,406,1493,63264,313,0,0,0,0,0,0
3297,0130924,65536,65536,0,0,0,0,0,0,0,0,0,0
3298,0006069,65536,0,0,0,0,0,0,0,65536,0,0,0
3299,0126184,65536,0,0,65015,521,0,0,0,0,0,0,0
3300,0094781,65536,288,1527,452,63261,0,8,0,0,0,0,0
3301,0130929,65536,65536,0,0,0,0,0,0,0,0,0,0
3302,0094605,65536,2038,63342,156,0,0,0,0,0,0,0,0
3303,0160737,65536,405,0,65015,0,28,12,0,0,76,0,0
3304,0150166,65536,1386,0,459,0,63681,10,0,0,0,0,0
3305,0130940,65536,65536,0,0,0,0,0,0,0,0,0,0
3306,0105492,65536,64,1242,856,63261,89,24,0,0,0,0,0
3307,0006072,65536,0,0,0,0,0,0,0,65536,0,0,0
3308,0130945,65536,65536,0,0,0,0,0,0,0,0,0,0
3309,0074888,65536,0,0,65013,385,0,138,0,0,0,0,0
3310,0079561,65536,1748,63334,352,102,0,0,0,0,0,0,0
3311,0140658,65536,661,16,22,0,0,0,0,0,64837,0,0
3312,0090444,65536,24,1248,1005,63259,0,0,0,0,0,0,0
3313,0130946,65536,65536,0,0,0,0,0,0,0,0,0,0
3314,0156680,65536,198,0,65008,68,0,0,0,0,262,0,0
3315,0117954,65536,0,0,0,0,0,65536,0,0,0,0,0
3316,0130964,65536,65536,0,0,0,0,0,0,0,0,0,0
3317,0093632,65536,0,317,1962,63257,0,0,0,0,0,0,0
3318,0006086,65536,0,0,0,0,0,0,0,65536,0,0,0
3319,0160911,65536,483,0,65007,0,46,0,0,0,0,0,0
3320,0130981,65536,65536,0,0,0,0,0,0,0,0,0,0
3321,0079560,65536,1766,63330,440,0,0,0,0,0,0,0,0
3322,0096693,65536,0,0,132,63230,0,0,0,0,2174,0,0
3323,0126159,65536,0,0,65004,322,64,146,0,0,0,0,0
3324,0130982,65536,65536,0,0,0,0,0,0,0,0,0,0
3325,0174018,65536,851,0,813,24,63670,144,0,34,0,0,0
3326,0130983,65536,65536,0,0,0,0,0,0,0,0,0,0
3327,0181206,65536,0,0,64999,0,0,537,0,0,0,0,0
3328,0038238,65536,0,0,2193,63221,0,78,0,44,0,0,0
3329,0006089,65536,0,0,0,0,0,0,0,65536,0,0,0
3330,0076032,65536,202,63319,1738,0,4,273,0,0,0,0,0
3331,0130984,65536,65536,0,0,0,0,0,0,0,0,0,0
3332,0046295,65536,67,472,64997,0,0,0,0,0,0,0,0
3333,0093591,65536,34,1885,397,63220,0,0,0,0,0,0,0
3334,0130985,65536,65536,0,0,0,0,0,0,0,0,0,0
3335,0118967,65536,46,120,64997,0,0,373,0,0,0,0,0
3336,0130986,65536,65536,0,0,0,0,0,0,0,0,0,0
3337,0006103,65536,0,0,0,0,0,0,0,65536,0,0,0
3338,0162530,65536,0,63319,28,0,0,2189,0,0,0,0,0
3339,0105591,65536,0,652,1652,63212,20,0,0,0,0,0,0
3340,0131004,65536,65536,0,0,0,0,0,0,0,0,0,0
3341,0122571,65536,216,273,64997,0,6,44,0,0,0,0,0
3342,0180953,65536,1249,219,609,63189,270,0,0,0,0,0,0
3343,0131021,65536,65536,0,0,0,0,0,0,0,0,0,0
3344,0035653,65536,637,0,503,624,63654,118,0,0,0,0,0
3345,0156281,65536,535,0,64995,0,6,0,0,0,0,0,0
3346,0078779,65536,2223,63313,0,0,0,0,0,0,0,0,0
3347,0006106,65536,0,0,0,0,0,0,0,65536,0,0,0
3348,0131040,65536,65536,0,0,0,0,0,0,0,0,0,0
3349,0038461,65536,0,28,2144,63184,180,0,0,0,0,0,0
3350,0131880,65536,423,0,64994,4,115,0,0,0,0,0,0
3351,0131041,65536,65536,0,0,0,0,0,0,0,0,0,0
3352,0039049,65536,10,14,2303,63179,8,22,0,0,0,0,0
3353,0178826,65536,534,2,64992,4,0,0,0,0,4,0,0
3354,0131042,65536,65536,0,0,0,0,0,0,0,0,0,0
3355,0171780,65536,694,63313,1411,0,0,118,0,0,0,0,0
3356,0006107,65536,0,0,0,0,0,0,0,65536,0,0,0
3357,0131043,65536,65536,0,0,0,0,0,0,0,0,0,0
3358,0038485,65536,0,309,1117,63178,932,0,0,0,0,0,0
3359,0002614,65536,0,0,64990,290,0,0,0,134,122,0,0
3360,0131059,65536,65536,0,0,0,0,0,0,0,0,0,0
3361,0019068,65536,0,0,64990,290,0,0,0,134,122,0,0
3362,0107778,65536,0,0,2170,63175,0,191,0,0,0,0,0
3363,0038837,65536,1575,63310,625,26,0,0,0,0,0,0,0
3364,0131060,65536,65536,0,0,0,0,0,0,0,0,0,0
3365,0173465,65536,1873,0,12,0,63651,0,0,0,0,0,0
3366,0006108,65536,0,0,0,0,0,0,0,65536,0,0,0
3367,0075795,65536,0,542,64990,4,0,0,0,0,0,0,0
3368,0131062,65536,65536,0,0,0,0,0,0,0,0,0,0
3369,0038328,65536,0,0,2352,63172,12,0,0,0,0,0,0
3370,0131081,65536,65536,0,0,0,0,0,0,0,0,0,0
3371,0168806,65536,549,0,64987,0,0,0,0,0,0,0,0
3372,0080537,65536,445,63303,1788,0,0,0,0,0,0,0,0
3373,0038514,65536,0,4,2222,63172,138,0,0,0,0,0,0
3374,0131098,65536,65536,0,0,0,0,0,0,0,0,0,0
3375,0006120,65536,0,0,0,0,0,0,0,65536,0,0,0
3376,0165877,65536,56,0,64980,233,267,0,0,0,0,0,0
3377,0131100,65536,65536,0,0,0,0,0,0,0,0,0,0
3378,0038673,65536,439,854,971,63172,44,56,0,0,0,0,0
3379,0162518,65536,1733,63293,272,0,12,226,0,0,0,0,0
3380,0168942,65536,0,0,64979,0,0,293,0,0,264,0,0
3381,0131118,65536,65536,0,0,0,0,0,0,0,0,0,0
3382,0117955,65536,0,0,0,0,0,65536,0,0,0,0,0
3383,0090907,65536,219,608,1243,63170,296,0,0,0,0,0,0
3384,0006123,65536,0,0,0,0,0,0,0,65536,0,0,0
3385,0150207,65536,1021,0,736,0,63635,144,0,0,0,0,0
3386,0084901,65536,8,551,64977,0,0,0,0,0,0,0,0
3387,0131133,65536,65536,0,0,0,0,0,0,0,0,0,0
3388,0038715,65536,0,6,2235,63162,114,19,0,0,0,0,0
3389,0131138,65536,65536,0,0,0,0,0,0,0,0,0,0
3390,0081001,65536,8,63286,2242,0,0,0,0,0,0,0,0
3391,0178797,65536,0,0,64977,0,0,0,0,0,559,0,0
3392,0131154,65536,65536,0,0,0,0,0,0,0,0,0,0
3393,0136704,65536,0,0,2284,63162,0,90,0,0,0,0,0
3394,0006124,65536,0,0,0,0,0,0,0,65536,0,0,0
3395,0166140,65536,560,0,64976,0,0,0,0,0,0,0,0
3396,0131155,65536,65536,0,0,0,0,0,0,0,0,0,0
3397,0078832,65536,102,63265,778,1391,0,0,0,0,0,0,0
3398,0177481,65536,435,4,64976,0,0,0,0,0,121,0,0
3399,0127835,65536,90,87,1140,63161,28,1030,0,0,0,0,0
3400,0131157,65536,65536,0,0,0,0,0,0,0,0,0,0
3401,0131191,65536,65536,0,0,0,0,0,0,0,0,0,0
3402,0168793,65536,307,4,64975,0,0,0,0,0,250,0,0
3403,0006125,65536,0,0,0,0,0,0,0,65536,0,0,0
3404,0106018,65536,1888,159,332,63157,0,0,0,0,0,0,0
3405,0141703,65536,377,0,0,0,0,0,0,354,64805,0,0
3406,0137345,65536,1104,0,302,0,63633,497,0,0,0,0,0
3407,0081026,65536,597,63257,1682,0,0,0,0,0,0,0,0
3408,0132304,65536,65536,0,0,0,0,0,0,0,0,0,0
3409,0046287,65536,114,389,64973,60,0,0,0,0,0,0,0
3410,0105811,65536,0,184,2164,63152,0,36,0,0,0,0,0
3411,0132323,65536,65536,0,0,0,0,0,0,0,0,0,0
3412,0111088,65536,0,96,64973,467,0,0,0,0,0,0,0
3413,0006126,65536,0,0,0,0,0,0,0,65536,0,0,0
3414,0132848,65536,65536,0,0,0,0,0,0,0,0,0,0
3415,0009756,65536,127,0,2219,63148,42,0,0,0,0,0,0
3416,0079593,65536,1927,63254,355,0,0,0,0,0,0,0,0
3417,0045461,65536,44,521,64971,0,0,0,0,0,0,0,0
3418,0132867,65536,65536,0,0,0,0,0,0,0,0,0,0
3419,0026571,65536,127,0,2219,63148,42,0,0,0,0,0,0
3420,0132918,65536,65536,0,0,0,0,0,0,0,0,0,0
3421,0122575,65536,427,102,64971,0,36,0,0,0,0,0,0
3422,0006137,65536,0,0,0,0,0,0,0,65536,0,0,0
3423,0081139,65536,1207,63220,567,542,0,0,0,0,0,0,0
3424,0132919,65536,65536,0,0,0,0,0,0,0,0,0,0
3425,0173560,65536,1860,0,32,0,63632,6,0,6,0,0,0
3426,0038598,65536,0,74,2222,63148,4,88,0,0,0,0,0
3427,0156192,65536,559,0,64971,0,6,0,0,0,0,0,0
3428,0132920,65536,65536,0,0,0,0,0,0,0,0,0,0
3429,0038474,65536,0,986,1354,63146,50,0,0,0,0,0,0
3430,0156809,65536,569,0,64967,0,0,0,0,0,0,0,0
3431,0132921,65536,65536,0,0,0,0,0,0,0,0,0,0
3432,0078778,65536,1191,63219,900,0,136,90,0,0,0,0,0
3433,0006142,65536,0,0,0,0,0,0,0,65536,0,0,0
3434,0132922,65536,65536,0,0,0,0,0,0,0,0,0,0
3435,0160776,65536,346,0,64965,0,8,0,0,0,217,0,0
3436,0116774,65536,0,0,0,63138,16,2204,0,178,0,0,0
3437,0132924,65536,65536,0,0,0,0,0,0,0,0,0,0
3438,0085095,65536,0,574,64962,0,0,0,0,0,0,0,0
3439,0105728,65536,12,1039,1258,63137,74,16,0,0,0,0,0
3440,0078837,65536,2318,63218,0,0,0,0,0,0,0,0,0
3441,0132937,65536,65536,0,0,0,0,0,0,0,0,0,0
3442,0006143,65536,0,0,0,0,0,0,0,65536,0,0,0
3443,0046328,65536,0,68,64961,507,0,0,0,0,0,0,0
3444,0173879,65536,1868,0,42,0,63626,0,0,0,0,0,0
3445,0132938,65536,65536,0,0,0,0,0,0,0,0,0,0
3446,0060105,65536,75,1338,978,63133,12,0,0,0,0,0,0
3447,0046350,65536,266,198,64960,0,0,112,0,0,0,0,0
3448,0132940,65536,65536,0,0,0,0,0,0,0,0,0,0
3449,0117956,65536,0,0,0,0,0,65536,0,0,0,0,0
3450,0110916,65536,1927,63215,394,0,0,0,0,0,0,0,0
3451,0044029,65536,0,0,2413,63123,0,0,0,0,0,0,0
3452,0006144,65536,0,0,0,0,0,0,0,65536,0,0,0
3453,0132941,65536,65536,0,0,0,0,0,0,0,0,0,0
3454,0085020,65536,340,238,64958,0,0,0,0,0,0,0,0
3455,0132956,65536,65536,0,0,0,0,0,0,0,0,0,0
3456,0131428,65536,8,0,2195,63121,38,0,0,4,170,0,0
3457,0156280,65536,236,0,64958,0,62,272,0,0,8,0,0
3458,0081012,65536,2282,63214,40,0,0,0,0,0,0,0,0
3459,0132957,65536,65536,0,0,0,0,0,0,0,0,0,0
3460,0059889,65536,257,1791,378,63110,0,0,0,0,0,0,0
3461,0006154,65536,0,0,0,0,0,0,0,65536,0,0,0
3462,0046306,65536,0,541,64951,44,0,0,0,0,0,0,0
3463,0132958,65536,65536,0,0,0,0,0,0,0,0,0,0
3464,0159343,65536,1468,158,132,133,63611,34,0,0,0,0,0
3465,0122532,65536,337,142,64951,0,0,106,0,0,0,0,0
3466,0095528,65536,531,1097,782,63108,0,0,0,0,18,0,0
3467,0132959,65536,65536,0,0,0,0,0,0,0,0,0,0
3468,0038893,65536,79,63210,1092,1155,0,0,0,0,0,0,0
3469,0132960,65536,65536,0,0,0,0,0,0,0,0,0,0
3470,0045477,65536,545,42,64949,0,0,0,0,0,0,0,0
3471,0006160,65536,0,0,0,0,0,0,0,65536,0,0,0
3472,0105747,65536,0,258,2146,63100,0,24,0,8,0,0,0
3473,0132975,65536,65536,0,0,0,0,0,0,0,0,0,0
3474,0181151,65536,0,0,64948,0,0,584,0,4,0,0,0
3475,0081064,65536,2326,63206,4,0,0,0,0,0,0,0,0
3476,0106171,65536,2440,0,0,63096,0,0,0,0,0,0,0
3477,0132976,65536,65536,0,0,0,0,0,0,0,0,0,0
3478,0046367,65536,253,319,64940,0,0,24,0,0,0,0,0
3479,0006171,65536,0,0,0,0,0,0,0,65536,0,0,0
3480,0132977,65536,65536,0,0,0,0,0,0,0,0,0,0
3481,0009854,65536,262,0,1785,63093,207,189,0,0,0,0,0
3482,0067112,65536,0,598,64938,0,0,0,0,0,0,0,0
3483,0132978,65536,65536,0,0,0,0,0,0,0,0,0,0
3484,0157026,65536,1229,186,457,26,63608,30,0,0,0,0,0
3485,0076222,65536,781,63196,915,512,0,132,0,0,0,0,0
3486,0142305,65536,287,0,0,0,0,0,0,91,42,65116,0
3487,0026669,65536,262,0,1785,63093,207,189,0,0,0,0,0
3488,0132979,65536,65536,0,0,0,0,0,0,0,0,0,0
3489,0075812,65536,0,600,64936,0,0,0,0,0,0,0,0
3490,0006188,65536,0,0,0,0,0,0,0,65536,0,0,0
3491,0132980,65536,65536,0,0,0,0,0,0,0,0,0,0
3492,0108858,65536,0,359,2085,63092,0,0,0,0,0,0,0
3493,0132240,65536,602,0,64934,0,0,0,0,0,0,0,0
3494,0057932,65536,682,0,81,0,0,0,0,104,64669,0,0
3495,0108561,65536,367,63192,1709,114,0,154,0,0,0,0,0
3496,0132991,65536,65536,0,0,0,0,0,0,0,0,0,0
3497,0105570,65536,0,959,1426,63087,24,40,0,0,0,0,0
3498,0120432,65536,116,340,64930,0,150,0,0,0,0,0,0
3499,0132994,65536,65536,0,0,0,0,0,0,0,0,0,0
3500,0006196,65536,0,0,0,0,0,0,0,65536,0,0,0
3501,0132996,65536,65536,0,0,0,0,0,0,0,0,0,0
3502,0131867,65536,0,0,64929,379,0,133,0,95,0,0,0
3503,0076151,65536,760,63191,1416,149,0,20,0,0,0,0,0
3504,0127719,65536,0,0,1173,63087,50,14,0,30,1182,0,0
3505,0173501,65536,1597,0,319,12,63608,0,0,0,0,0,0
3506,0132997,65536,65536,0,0,0,0,0,0,0,0,0,0
3507,0178761,65536,78,0,64927,42,0,0,0,0,489,0,0
3508,0038423,65536,0,78,2101,63085,272,0,0,0,0,0,0
3509,0133049,65536,65536,0,0,0,0,0,0,0,0,0,0
3510,0006205,65536,0,0,0,0,0,0,0,65536,0,0,0
3511,0126455,65536,268,0,64925,110,233,0,0,0,0,0,0
3512,0110927,65536,129,63189,2218,0,0,0,0,0,0,0,0
3513,0133235,65536,65536,0,0,0,0,0,0,0,0,0,0
3514,0079150,65536,89,187,2055,63085,120,0,0,0,0,0,0
3515,0117957,65536,0,0,0,0,0,65536,0,0,0,0,0
3516,0126253,65536,0,0,64920,50,556,10,0,0,0,0,0
3517,0133268,65536,65536,0,0,0,0,0,0,0,0,0,0
3518,0048085,65536,0,195,2250,63081,10,0,0,0,0,0,0
3519,0006222,65536,0,0,0,0,0,0,0,65536,0,0,0
3520,0133287,65536,65536,0,0,0,0,0,0,0,0,0,0
3521,0075875,65536,24,63154,448,1910,0,0,0,0,0,0,0
3522,0131254,65536,609,0,64917,10,0,0,0,0,0,0,0
3523,0133289,65536,65536,0,0,0,0,0,0,0,0,0,0
3524,0077402,65536,1155,536,597,63078,74,0,0,0,96,0,0
3525,0047324,65536,597,24,64915,0,0,0,0,0,0,0,0
3526,0173502,65536,1772,0,90,0,63608,66,0,0,0,0,0
3527,0133348,65536,65536,0,0,0,0,0,0,0,0,0,0
3528,0080250,65536,255,63149,2108,24,0,0,0,0,0,0,0
3529,0042755,65536,99,996,1351,63070,20,0,0,0,0,0,0
3530,0006239,65536,0,0,0,0,0,0,0,65536,0,0,0
3531,0047268,65536,465,157,64914,0,0,0,0,0,0,0,0
3532,0133349,65536,65536,0,0,0,0,0,0,0,0,0,0
3533,0134383,65536,65536,0,0,0,0,0,0,0,0,0,0
3534,0168863,65536,623,0,64913,0,0,0,0,0,0,0,0
3535,0075706,65536,0,685,1786,63065,0,0,0,0,0,0,0
3536,0134491,65536,65536,0,0,0,0,0,0,0,0,0,0
3537,0094377,65536,2357,63149,30,0,0,0,0,0,0,0,0
3538,0181788,65536,0,0,64912,624,0,0,0,0,0,0,0
3539,0006256,65536,0,0,0,0,0,0,0,65536,0,0,0
3540,0005217,65536,1005,0,705,63064,762,0,0,0,0,0,0
3541,0134665,65536,65536,0,0,0,0,0,0,0,0,0,0
3542,0074907,65536,209,0,64911,382,0,34,0,0,0,0,0
3543,0022032,65536,1005,0,705,63064,762,0,0,0,0,0,0
3544,0134701,65536,65536,0,0,0,0,0,0,0,0,0,0
3545,0174020,65536,1925,0,12,0,63599,0,0,0,0,0,0
3546,0081075,65536,2301,63147,88,0,0,0,0,0,0,0,0
3547,0046363,65536,0,627,64909,0,0,0,0,0,0,0,0
3548,0134719,65536,65536,0,0,0,0,0,0,0,0,0,0
3549,0006273,65536,0,0,0,0,0,0,0,65536,0,0,0
3550,0099811,65536,508,1070,894,63064,0,0,0,0,0,0,0
3551,0134722,65536,65536,0,0,0,0,0,0,0,0,0,0
3552,0121127,65536,538,0,64908,0,0,90,0,0,0,0,0
3553,0116762,65536,52,126,6,63063,879,1029,0,381,0,0,0
3554,0080338,65536,2391,63145,0,0,0,0,0,0,0,0,0
3555,0134737,65536,65536,0,0,0,0,0,0,0,0,0,0
3556,0118756,65536,8,621,64907,0,0,0,0,0,0,0,0
3557,0006290,65536,0,0,0,0,0,0,0,65536,0,0,0
3558,0134738,65536,65536,0,0,0,0,0,0,0,0,0,0
3559,0105590,65536,0,367,2063,63062,44,0,0,0,0,0,0
3560,0160678,65536,301,0,64904,259,52,20,0,0,0,0,0
3561,0134741,65536,65536,0,0,0,0,0,0,0,0,0,0
3562,0079091,65536,133,63141,2262,0,0,0,0,0,0,0,0
3563,0105528,65536,0,655,1583,63061,192,45,0,0,0,0,0
3564,0045537,65536,222,412,64902,0,0,0,0,0,0,0,0
3565,0134936,65536,65536,0,0,0,0,0,0,0,0,0,0
3566,0156987,65536,1621,4,313,0,63590,8,0,0,0,0,0
3567,0006307,65536,0,0,0,0,0,0,0,65536,0,0,0
3568,0135166,65536,65536,0,0,0,0,0,0,0,0,0,0
3569,0084944,65536,485,149,64902,0,0,0,0,0,0,0,0
3570,0043935,65536,16,48,1887,63060,507,18,0,0,0,0,0
3571,0099674,65536,2293,63133,110,0,0,0,0,0,0,0,0
3572,0135810,65536,65536,0,0,0,0,0,0,0,0,0,0
3573,0123047,65536,0,0,64901,0,8,627,0,0,0,0,0
3574,0045933,65536,0,0,2481,63055,0,0,0,0,0,0,0
3575,0135829,65536,65536,0,0,0,0,0,0,0,0,0,0
3576,0006324,65536,0,0,0,0,0,0,0,65536,0,0,0
3577,0132277,65536,20,0,64901,0,30,0,0,585,0,0,0
3578,0135830,65536,65536,0,0,0,0,0,0,0,0,0,0
3579,0059681,65536,40,1067,1340,63055,34,0,0,0,0,0,0
3580,0078951,65536,2298,63118,120,0,0,0,0,0,0,0,0
3581,0117958,65536,0,0,0,0,0,65536,0,0,0,0,0
3582,0181716,65536,0,617,64899,20,0,0,0,0,0,0,0
